用户,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01
18370,未注册,未注册,新用户,不活跃,流失,回流,活跃,不活跃,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失
18371,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失
18372,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18373,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失
18374,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18375,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18376,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18377,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18378,未注册,未注册,新用户,不活跃,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18379,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,回流,不活跃,流失,回流
18380,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18381,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失
18382,未注册,未注册,新用户,不活跃,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流
18383,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18384,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失
18385,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18386,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18387,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18388,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18389,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18390,未注册,未注册,新用户,不活跃,活跃,不活跃,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,回流
18391,未注册,未注册,新用户,不活跃,活跃,持续活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失
18392,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18393,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18394,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18395,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失
18396,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18397,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18398,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18399,未注册,未注册,新用户,活跃,持续活跃,活跃,持续活跃,活跃,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失
18400,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18401,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,回流,活跃,不活跃,流失
18402,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18403,未注册,未注册,新用户,不活跃,流失,流失,流失,回流,不活跃,流失,回流,不活跃,流失,流失,流失,流失,流失,流失
18404,未注册,未注册,新用户,不活跃,活跃,持续活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18405,未注册,未注册,新用户,不活跃,流失,流失,回流,不活跃,活跃,不活跃,流失,流失,流失,流失,回流,不活跃,流失,流失
18406,未注册,未注册,新用户,不活跃,活跃,持续活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18407,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18408,未注册,未注册,新用户,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18409,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18410,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18411,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18412,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18413,未注册,未注册,新用户,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失
18414,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18415,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18416,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失
18417,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18418,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18419,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18420,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18421,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,回流,不活跃,流失,流失
18422,未注册,未注册,新用户,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18423,未注册,未注册,新用户,活跃,不活跃,流失,流失,回流,活跃,持续活跃,持续活跃,持续活跃,活跃,持续活跃,活跃,不活跃,活跃,不活跃
18424,未注册,未注册,新用户,活跃,不活跃,活跃,不活跃,活跃,持续活跃,持续活跃,持续活跃,持续活跃,活跃,持续活跃,持续活跃,持续活跃,活跃,不活跃
18425,未注册,未注册,新用户,不活跃,流失,回流,不活跃,流失,流失,流失,回流,活跃,不活跃,活跃,不活跃,流失,流失,流失
18426,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18427,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18428,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18429,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18430,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失
18431,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18432,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18433,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失
18434,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18435,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18436,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失
18437,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18438,未注册,未注册,新用户,活跃,不活跃,活跃,不活跃,流失,回流,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失
18439,未注册,未注册,新用户,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18440,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失
18441,未注册,未注册,新用户,不活跃,活跃,不活跃,活跃,持续活跃,持续活跃,活跃,不活跃,活跃,不活跃,流失,流失,流失,流失,流失
18442,未注册,未注册,新用户,不活跃,流失,回流,不活跃,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失
18443,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18444,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18445,未注册,未注册,新用户,不活跃,活跃,不活跃,流失,流失,流失,流失,流失,流失,回流,活跃,持续活跃,持续活跃,活跃,不活跃
18446,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18447,未注册,未注册,新用户,不活跃,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18448,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18449,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18450,未注册,未注册,新用户,活跃,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18451,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18452,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18453,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18454,未注册,未注册,新用户,不活跃,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失
18455,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,回流,不活跃
18456,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失,流失
18457,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,回流,活跃,不活跃,流失,流失,流失,流失,流失,流失
18458,未注册,未注册,新用户,不活跃,流失,流失,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,流失
18459,未注册,未注册,新用户,不活跃,流失,回流,活跃,不活跃,流失,回流,不活跃,流失,流失,流失,流失,流失,流失,流失
18460,未注册,未注册,新用户,不活跃,流失,流失,流失,流失,流失,流失,流失,流失,回流,活跃,不活跃,流失,流失,流失
