用户,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01
20703,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20704,0,0,引入期,成长期,流失期,0,0,0,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,活跃,成熟期
20705,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0
20706,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20707,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20708,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20709,0,0,引入期,引入期,0,0,0,休眠期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,休眠期
20710,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
20711,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20712,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20713,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20714,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0
20715,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20716,0,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,活跃,成熟期,休眠期,成熟期,成熟期,休眠期
20717,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20718,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20719,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20720,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20721,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期
20722,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0
20723,0,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0
20724,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20725,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,休眠期,流失期,活跃,流失期
20726,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20727,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20728,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20730,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20731,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20732,0,0,引入期,引入期,成长期,流失期,0,0,0,休眠期,成熟期,流失期,0,休眠期,成熟期,流失期,0,休眠期
20733,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期
20734,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20735,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20736,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
20737,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20738,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20739,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0
20740,0,0,引入期,引入期,成长期,流失期,活跃,成熟期,休眠期,流失期,活跃,成熟期,休眠期,成熟期,休眠期,流失期,0,0
20741,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20742,0,0,引入期,引入期,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,0,0,0,0,0,0
20743,0,0,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20744,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20745,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20746,0,0,引入期,引入期,0,休眠期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,休眠期
20747,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20748,0,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,休眠期,成熟期,流失期
20749,0,0,引入期,成长期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0
20750,0,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,0
20751,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20752,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20753,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754,0,0,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期
20755,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20756,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20757,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20758,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20759,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20760,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20761,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20762,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20763,0,0,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期
20764,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20765,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20766,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20767,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20768,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
20769,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
20770,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20771,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20772,0,0,引入期,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0
20773,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20774,0,0,引入期,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,休眠期,流失期
20775,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期
20776,0,0,引入期,成长期,流失期,0,休眠期,流失期,0,休眠期,成熟期,流失期,0,0,0,0,休眠期,流失期
20777,0,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
20778,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
20779,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0
20780,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20781,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20782,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20783,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,休眠期,流失期,0
20784,0,0,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0
20785,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20786,0,0,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,成熟期,成熟期,休眠期,成熟期,休眠期
20787,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20788,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20789,0,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,活跃,流失期
20790,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20791,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20792,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20793,0,0,引入期,引入期,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,0,休眠期,成熟期,流失期,0,0
20794,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20795,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20796,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20797,0,0,引入期,成长期,流失期,0,0,0,休眠期,成熟期,流失期,活跃,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期
20798,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20799,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800,0,0,引入期,引入期,0,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0
20801,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0
20802,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期
20804,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20805,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20806,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20807,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20808,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20809,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
20810,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20811,0,0,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0
20812,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20813,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0,0
20814,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20815,0,0,引入期,引入期,成长期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0,0,休眠期
20816,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20817,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20818,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
20819,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20820,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20821,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20822,0,0,引入期,引入期,0,休眠期,成熟期,流失期,0,休眠期,流失期,活跃,流失期,0,0,0,0,0
20823,0,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,0
20824,0,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,休眠期,成熟期,流失期,0,0
20825,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20826,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20827,0,0,引入期,引入期,0,休眠期,流失期,活跃,流失期,0,休眠期,流失期,0,0,0,0,0,0
20828,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
20829,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20831,0,0,引入期,引入期,0,0,0,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0
20832,0,0,引入期,成长期,流失期,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,休眠期
20833,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20834,0,0,引入期,引入期,成长期,流失期,0,0,0,休眠期,流失期,0,休眠期,流失期,活跃,流失期,0,0
20835,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,活跃,流失期,0
20836,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
20837,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20838,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20839,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20840,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
20841,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20842,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20843,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20844,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20845,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0
20846,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20847,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20848,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20849,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20850,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20851,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20852,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0
20853,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
20854,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,休眠期,成熟期,流失期
20855,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20856,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期
20857,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20858,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0
20859,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20861,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20862,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20863,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20864,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20865,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20866,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20867,0,0,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,流失期,0
20868,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,成熟期
20869,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20870,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20872,0,0,引入期,成长期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0
20873,0,0,引入期,引入期,0,0,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,休眠期,成熟期,休眠期
20874,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20875,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20876,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20877,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20878,0,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20879,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20880,0,0,引入期,引入期,0,0,0,0,0,0,休眠期,成熟期,流失期,0,休眠期,流失期,0,0
20881,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20882,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20883,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20884,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20885,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20886,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20888,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20889,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20890,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20891,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20892,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期
20893,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20894,0,0,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20895,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20896,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20897,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20898,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
20899,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20901,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20902,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20903,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20905,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20906,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20907,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0
20908,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20909,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20910,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20912,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20913,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20914,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0
20915,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
20916,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20917,0,0,引入期,成长期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期
20918,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20919,0,0,引入期,引入期,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0
20920,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
20921,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20922,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,休眠期,流失期,0,休眠期,成熟期,流失期,活跃,流失期
20923,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20924,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20925,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
20926,0,0,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
20927,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20928,0,0,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,休眠期
20929,0,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20930,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20931,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
20932,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
20933,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20934,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
20935,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期
20936,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20937,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20938,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20939,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20940,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20941,0,0,引入期,成长期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期
20942,0,0,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,0
20943,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20944,0,0,引入期,成长期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,0
20945,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0
20946,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20947,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20948,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
20949,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
20950,0,0,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
20951,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20952,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
20953,0,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20954,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20955,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20956,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0
20957,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20958,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20959,0,0,引入期,引入期,成长期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,休眠期,成熟期,休眠期,流失期,0,休眠期,流失期
20960,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,休眠期,流失期,0
20961,0,0,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,0
20962,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20963,0,0,引入期,引入期,成长期,流失期,0,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,0
20964,0,0,引入期,成长期,流失期,活跃,成熟期,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,休眠期,流失期,0,休眠期
20965,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
20966,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20967,0,0,引入期,引入期,成长期,流失期,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0
20968,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20969,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20970,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20971,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
20972,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20974,0,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,休眠期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期
20975,0,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
20976,0,0,引入期,引入期,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期,活跃,流失期,活跃,流失期,活跃,流失期
20977,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20978,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,0,0,引入期,引入期,0,休眠期,成熟期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0
20980,0,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,休眠期
20981,0,0,引入期,成长期,成熟期,休眠期,流失期,0,0,休眠期,流失期,活跃,成熟期,休眠期,成熟期,休眠期,成熟期,休眠期
20982,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0
20983,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
20984,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20985,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,休眠期,流失期
20986,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20987,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0
