用户,F,R,M,用户类型
18945,0,0,0,一般挽留客户
18946,0,0,0,一般挽留客户
18947,0,1,0,一般发展客户
18948,0,1,0,一般发展客户
18949,1,0,1,重要保持客户
18950,0,0,0,一般挽留客户
18951,0,1,0,一般发展客户
18952,0,0,0,一般挽留客户
18953,0,1,0,一般发展客户
18954,1,0,1,重要保持客户
18955,0,1,0,一般发展客户
18956,0,1,0,一般发展客户
18957,0,1,0,一般发展客户
18958,0,0,0,一般挽留客户
18959,0,0,0,一般挽留客户
18960,0,1,0,一般发展客户
18961,1,0,1,重要保持客户
18962,0,1,0,一般发展客户
18963,1,0,1,重要保持客户
18964,0,1,0,一般发展客户
18965,0,1,0,一般发展客户
18966,1,0,0,一般保持客户
18967,1,0,1,重要保持客户
18968,0,1,0,一般发展客户
18969,0,1,0,一般发展客户
18970,0,1,0,一般发展客户
18971,1,0,1,重要保持客户
18972,0,1,0,一般发展客户
18973,0,1,0,一般发展客户
18974,0,1,0,一般发展客户
18975,1,0,1,重要保持客户
18976,0,1,0,一般发展客户
18977,0,1,0,一般发展客户
18978,0,1,0,一般发展客户
18979,0,0,0,一般挽留客户
18980,0,1,0,一般发展客户
18981,0,1,1,重要发展客户
18982,0,0,0,一般挽留客户
18983,0,1,0,一般发展客户
18984,1,0,1,重要保持客户
18985,0,1,0,一般发展客户
18986,0,1,0,一般发展客户
18987,0,1,0,一般发展客户
18988,0,1,0,一般发展客户
18989,0,1,0,一般发展客户
18990,1,0,1,重要保持客户
18991,0,1,0,一般发展客户
18992,0,1,0,一般发展客户
18993,0,0,0,一般挽留客户
18994,1,0,1,重要保持客户
18995,0,0,1,重要挽留客户
18996,0,1,0,一般发展客户
18997,0,0,0,一般挽留客户
18998,1,0,1,重要保持客户
18999,0,0,0,一般挽留客户
19000,0,1,0,一般发展客户
19001,0,1,0,一般发展客户
19002,0,1,0,一般发展客户
19003,0,0,0,一般挽留客户
19004,0,0,1,重要挽留客户
19005,1,0,0,一般保持客户
19006,0,1,0,一般发展客户
19007,0,1,0,一般发展客户
19008,0,1,0,一般发展客户
19009,1,0,1,重要保持客户
19010,0,0,0,一般挽留客户
19011,1,0,1,重要保持客户
19012,0,1,0,一般发展客户
19013,1,1,1,重要价值客户
19014,0,1,0,一般发展客户
19015,0,1,0,一般发展客户
19016,0,0,0,一般挽留客户
19017,0,0,0,一般挽留客户
19018,0,0,0,一般挽留客户
19019,0,1,0,一般发展客户
19020,1,0,1,重要保持客户
19021,0,1,0,一般发展客户
19022,0,1,0,一般发展客户
19023,0,0,0,一般挽留客户
19024,0,1,0,一般发展客户
19025,0,0,0,一般挽留客户
19026,0,1,0,一般发展客户
19027,0,1,0,一般发展客户
19028,0,1,0,一般发展客户
19029,0,1,0,一般发展客户
19030,0,1,1,重要发展客户
19031,0,1,0,一般发展客户
19032,0,1,0,一般发展客户
19033,1,0,1,重要保持客户
19034,0,1,0,一般发展客户
19035,0,0,0,一般挽留客户
19036,1,0,1,重要保持客户
19037,0,0,1,重要挽留客户
19038,1,0,1,重要保持客户
19039,0,1,0,一般发展客户
19040,0,0,0,一般挽留客户
19041,1,0,1,重要保持客户
19042,0,1,0,一般发展客户
19043,1,1,1,重要价值客户
19044,0,0,1,重要挽留客户
19045,0,1,0,一般发展客户
19046,1,0,0,一般保持客户
19047,1,0,1,重要保持客户
19048,0,1,0,一般发展客户
19049,0,1,0,一般发展客户
19050,1,0,1,重要保持客户
19051,0,0,0,一般挽留客户
19052,1,0,1,重要保持客户
19053,0,1,0,一般发展客户
19054,0,0,0,一般挽留客户
19055,0,1,0,一般发展客户
19056,1,0,1,重要保持客户
19057,0,1,0,一般发展客户
19058,1,0,1,重要保持客户
19059,0,1,0,一般发展客户
19060,1,0,1,重要保持客户
19061,0,1,0,一般发展客户
19062,0,1,0,一般发展客户
19063,0,1,0,一般发展客户
19064,1,0,1,重要保持客户
19065,0,1,0,一般发展客户
19066,1,0,1,重要保持客户
19067,0,0,0,一般挽留客户
19068,0,1,0,一般发展客户
19069,0,1,0,一般发展客户
19070,0,1,0,一般发展客户
19071,0,1,0,一般发展客户
19072,0,1,0,一般发展客户
19073,1,0,1,重要保持客户
19074,0,1,0,一般发展客户
19075,0,1,0,一般发展客户
19076,0,1,0,一般发展客户
19077,1,0,1,重要保持客户
19078,0,1,0,一般发展客户
19079,0,1,0,一般发展客户
19080,1,1,1,重要价值客户
19081,0,0,1,重要挽留客户
19082,1,1,1,重要价值客户
19083,0,1,0,一般发展客户
19084,0,0,0,一般挽留客户
19085,0,1,0,一般发展客户
19086,0,1,0,一般发展客户
19087,0,0,0,一般挽留客户
19088,0,0,0,一般挽留客户
19089,0,1,0,一般发展客户
19090,0,1,0,一般发展客户
19091,0,1,0,一般发展客户
19092,0,1,0,一般发展客户
19093,0,1,0,一般发展客户
19094,0,1,0,一般发展客户
19095,0,1,0,一般发展客户
19096,1,0,1,重要保持客户
19097,0,0,0,一般挽留客户
19098,0,1,0,一般发展客户
19099,0,1,0,一般发展客户
19100,0,1,0,一般发展客户
19101,0,0,0,一般挽留客户
19102,0,1,0,一般发展客户
19103,0,1,0,一般发展客户
19104,0,1,0,一般发展客户
19105,0,0,0,一般挽留客户
19106,0,1,0,一般发展客户
19107,0,1,0,一般发展客户
19108,0,1,0,一般发展客户
19109,0,0,0,一般挽留客户
19110,0,1,0,一般发展客户
19111,0,1,0,一般发展客户
19112,1,0,1,重要保持客户
19113,1,0,0,一般保持客户
19114,1,0,1,重要保持客户
19115,0,0,0,一般挽留客户
19116,0,1,0,一般发展客户
19117,0,0,0,一般挽留客户
19118,0,1,0,一般发展客户
19119,0,1,0,一般发展客户
19120,0,0,0,一般挽留客户
19121,1,0,1,重要保持客户
19122,0,1,0,一般发展客户
19123,0,1,0,一般发展客户
19124,1,0,1,重要保持客户
19125,0,0,0,一般挽留客户
19126,1,0,1,重要保持客户
19127,0,1,0,一般发展客户
19128,0,0,0,一般挽留客户
19129,0,1,0,一般发展客户
19130,0,1,0,一般发展客户
19131,0,1,0,一般发展客户
19132,0,0,1,重要挽留客户
19133,0,1,0,一般发展客户
19134,0,0,0,一般挽留客户
19135,0,1,1,重要发展客户
19136,0,0,1,重要挽留客户
19137,0,0,0,一般挽留客户
19138,0,1,0,一般发展客户
19139,0,0,0,一般挽留客户
19140,1,0,1,重要保持客户
19141,0,1,0,一般发展客户
19142,0,0,0,一般挽留客户
19143,0,1,0,一般发展客户
19144,0,1,0,一般发展客户
19145,0,0,1,重要挽留客户
19146,0,1,0,一般发展客户
19147,1,0,1,重要保持客户
19148,1,0,1,重要保持客户
19149,1,0,1,重要保持客户
19150,0,1,0,一般发展客户
19151,0,0,0,一般挽留客户
19152,0,1,0,一般发展客户
19153,0,1,0,一般发展客户
19154,0,0,0,一般挽留客户
19155,0,1,0,一般发展客户
19156,1,0,1,重要保持客户
19157,0,1,0,一般发展客户
19158,1,0,1,重要保持客户
19159,1,0,1,重要保持客户
19160,1,0,1,重要保持客户
19161,0,0,0,一般挽留客户
19162,0,1,0,一般发展客户
19163,0,1,0,一般发展客户
19164,0,1,0,一般发展客户
19165,1,0,1,重要保持客户
19166,0,1,0,一般发展客户
19167,0,1,0,一般发展客户
19168,0,1,0,一般发展客户
19169,0,1,0,一般发展客户
19170,0,0,0,一般挽留客户
19171,0,1,0,一般发展客户
19172,0,1,0,一般发展客户
19173,0,0,0,一般挽留客户
19174,0,1,0,一般发展客户
19175,0,1,0,一般发展客户
19176,0,1,0,一般发展客户
19177,0,1,0,一般发展客户
19178,0,1,0,一般发展客户
19179,0,1,0,一般发展客户
19180,0,1,0,一般发展客户
19181,0,0,0,一般挽留客户
19182,0,1,0,一般发展客户
19183,0,0,0,一般挽留客户
19184,0,0,0,一般挽留客户
19185,0,1,0,一般发展客户
19186,0,1,0,一般发展客户
19187,0,1,0,一般发展客户
19188,0,0,0,一般挽留客户
19189,0,1,0,一般发展客户
19190,0,1,0,一般发展客户
19191,0,1,0,一般发展客户
19192,0,1,0,一般发展客户
19193,0,0,1,重要挽留客户
19194,0,1,0,一般发展客户
19195,0,0,0,一般挽留客户
19196,1,1,1,重要价值客户
19197,0,0,1,重要挽留客户
19198,0,0,1,重要挽留客户
19199,1,0,1,重要保持客户
19200,0,1,0,一般发展客户
19201,0,1,0,一般发展客户
19202,1,0,1,重要保持客户
19203,0,1,0,一般发展客户
19204,0,1,0,一般发展客户
19205,0,1,0,一般发展客户
19206,0,0,0,一般挽留客户
19207,1,0,1,重要保持客户
19208,1,0,1,重要保持客户
19209,0,0,0,一般挽留客户
19210,1,0,1,重要保持客户
19211,0,1,0,一般发展客户
19212,0,1,0,一般发展客户
19213,0,1,0,一般发展客户
19214,0,1,0,一般发展客户
19215,0,0,1,重要挽留客户
19216,0,1,0,一般发展客户
19217,1,0,1,重要保持客户
19218,0,0,0,一般挽留客户
19219,1,0,1,重要保持客户
19220,0,1,0,一般发展客户
19221,0,0,0,一般挽留客户
19222,0,1,0,一般发展客户
19223,0,1,0,一般发展客户
19224,0,1,0,一般发展客户
19225,1,0,1,重要保持客户
19226,1,0,1,重要保持客户
19227,0,1,0,一般发展客户
19228,0,0,0,一般挽留客户
19229,0,1,0,一般发展客户
19230,0,1,0,一般发展客户
19231,0,1,0,一般发展客户
19232,0,1,0,一般发展客户
19233,1,1,1,重要价值客户
19234,1,1,1,重要价值客户
19235,0,1,0,一般发展客户
19236,0,1,0,一般发展客户
19237,0,0,0,一般挽留客户
19238,1,0,1,重要保持客户
19239,1,1,1,重要价值客户
19240,0,1,0,一般发展客户
19241,0,1,0,一般发展客户
19242,1,0,1,重要保持客户
19243,1,0,1,重要保持客户
19244,0,1,0,一般发展客户
19245,0,1,0,一般发展客户
19246,0,1,0,一般发展客户
19247,1,0,1,重要保持客户
19248,0,1,0,一般发展客户
19249,0,1,0,一般发展客户
19250,0,1,0,一般发展客户
19251,1,0,1,重要保持客户
19252,0,1,0,一般发展客户
19253,0,1,0,一般发展客户
19254,1,1,1,重要价值客户
19255,0,1,0,一般发展客户
19256,1,1,1,重要价值客户
19257,1,0,1,重要保持客户
19258,1,0,1,重要保持客户
19259,0,0,1,重要挽留客户
19260,1,0,1,重要保持客户
19261,1,1,1,重要价值客户
19262,0,1,0,一般发展客户
19263,0,1,0,一般发展客户
19264,0,0,0,一般挽留客户
19265,1,1,1,重要价值客户
19266,0,1,0,一般发展客户
19267,0,1,0,一般发展客户
19268,0,0,0,一般挽留客户
19269,0,1,0,一般发展客户
19270,0,1,0,一般发展客户
19271,0,0,0,一般挽留客户
19272,0,1,0,一般发展客户
19273,0,0,0,一般挽留客户
19274,1,1,1,重要价值客户
19275,0,1,0,一般发展客户
19276,0,1,0,一般发展客户
19277,0,1,0,一般发展客户
19278,0,1,0,一般发展客户
19279,0,0,0,一般挽留客户
19280,0,1,0,一般发展客户
19281,0,0,0,一般挽留客户
19282,0,1,0,一般发展客户
19283,0,1,0,一般发展客户
19284,0,1,0,一般发展客户
19285,1,0,1,重要保持客户
19286,0,0,0,一般挽留客户
19287,0,1,0,一般发展客户
19288,0,1,0,一般发展客户
19289,0,1,0,一般发展客户
19290,0,1,0,一般发展客户
19291,0,1,0,一般发展客户
19292,0,1,0,一般发展客户
19293,0,1,0,一般发展客户
19294,0,1,0,一般发展客户
19295,0,0,0,一般挽留客户
19296,1,0,1,重要保持客户
19297,0,1,0,一般发展客户
19298,1,0,1,重要保持客户
19299,0,0,0,一般挽留客户
19300,1,1,1,重要价值客户
19301,0,1,0,一般发展客户
19302,0,0,0,一般挽留客户
19303,0,0,0,一般挽留客户
19304,1,0,1,重要保持客户
19305,0,1,0,一般发展客户
19306,0,0,0,一般挽留客户
19307,0,1,0,一般发展客户
19308,1,0,1,重要保持客户
19309,0,1,1,重要发展客户
19310,0,1,0,一般发展客户
19311,1,0,1,重要保持客户
19312,0,1,0,一般发展客户
19313,0,1,0,一般发展客户
19314,0,1,0,一般发展客户
19315,0,1,0,一般发展客户
19316,1,0,1,重要保持客户
19317,0,1,0,一般发展客户
19318,1,0,1,重要保持客户
19319,0,0,0,一般挽留客户
19320,1,0,1,重要保持客户
19321,0,1,0,一般发展客户
19322,0,1,0,一般发展客户
19323,1,0,0,一般保持客户
19324,1,0,1,重要保持客户
19325,0,1,0,一般发展客户
19326,0,1,0,一般发展客户
19327,0,1,0,一般发展客户
19328,0,1,0,一般发展客户
19329,1,0,1,重要保持客户
19330,0,1,0,一般发展客户
19331,0,1,0,一般发展客户
19332,0,1,0,一般发展客户
19333,0,1,0,一般发展客户
19334,0,1,0,一般发展客户
19335,1,0,1,重要保持客户
19336,0,1,0,一般发展客户
19337,0,1,0,一般发展客户
19338,0,0,1,重要挽留客户
19339,1,1,1,重要价值客户
19340,0,1,0,一般发展客户
19341,0,1,0,一般发展客户
19342,0,1,0,一般发展客户
19343,1,0,1,重要保持客户
19344,0,1,0,一般发展客户
19345,1,0,1,重要保持客户
19346,0,0,0,一般挽留客户
19347,1,0,1,重要保持客户
19348,0,0,0,一般挽留客户
19349,0,1,0,一般发展客户
19350,0,1,0,一般发展客户
19351,0,1,0,一般发展客户
19352,1,0,1,重要保持客户
19353,0,0,0,一般挽留客户
19354,0,1,0,一般发展客户
19355,0,1,0,一般发展客户
19356,0,1,0,一般发展客户
19357,1,0,1,重要保持客户
19358,1,0,1,重要保持客户
19359,1,0,1,重要保持客户
19360,0,1,0,一般发展客户
19361,0,1,0,一般发展客户
19362,0,1,0,一般发展客户
19363,0,1,0,一般发展客户
19364,0,1,0,一般发展客户
19365,0,0,0,一般挽留客户
19366,0,1,0,一般发展客户
19367,1,0,1,重要保持客户
19368,0,0,0,一般挽留客户
19369,1,0,1,重要保持客户
19370,0,1,0,一般发展客户
19371,0,1,0,一般发展客户
19372,1,0,1,重要保持客户
19373,0,1,0,一般发展客户
19374,1,0,1,重要保持客户
19375,0,1,0,一般发展客户
19376,0,1,0,一般发展客户
19377,1,0,1,重要保持客户
19378,0,1,0,一般发展客户
19379,0,1,0,一般发展客户
19380,0,1,0,一般发展客户
19381,0,1,0,一般发展客户
19382,0,1,0,一般发展客户
19383,0,1,0,一般发展客户
19384,0,1,0,一般发展客户
19385,0,1,0,一般发展客户
19386,0,1,0,一般发展客户
19387,0,0,0,一般挽留客户
19388,0,1,0,一般发展客户
19389,0,1,0,一般发展客户
19390,0,1,0,一般发展客户
19391,1,0,1,重要保持客户
19392,1,0,1,重要保持客户
19393,0,1,0,一般发展客户
19394,0,1,0,一般发展客户
19395,1,0,1,重要保持客户
19396,0,1,0,一般发展客户
19397,0,1,0,一般发展客户
19398,0,0,0,一般挽留客户
19399,0,1,0,一般发展客户
19400,0,0,0,一般挽留客户
19401,1,0,1,重要保持客户
19402,0,1,0,一般发展客户
19403,0,0,0,一般挽留客户
19404,1,1,1,重要价值客户
19405,1,0,0,一般保持客户
19406,0,1,0,一般发展客户
19407,0,0,0,一般挽留客户
19408,1,0,1,重要保持客户
19409,0,1,0,一般发展客户
19410,0,1,0,一般发展客户
19411,0,0,0,一般挽留客户
19412,0,1,0,一般发展客户
19413,0,1,0,一般发展客户
19414,0,1,0,一般发展客户
19415,1,0,1,重要保持客户
19416,0,1,0,一般发展客户
19417,0,1,0,一般发展客户
19418,0,1,0,一般发展客户
19419,0,0,0,一般挽留客户
19420,0,0,0,一般挽留客户
19421,0,1,0,一般发展客户
19422,0,1,0,一般发展客户
19423,0,1,0,一般发展客户
19424,1,0,1,重要保持客户
19425,0,0,1,重要挽留客户
19426,0,0,0,一般挽留客户
19427,0,1,0,一般发展客户
19428,0,1,0,一般发展客户
19429,1,1,1,重要价值客户
19430,1,0,1,重要保持客户
19431,0,1,0,一般发展客户
19432,1,0,1,重要保持客户
19433,0,1,0,一般发展客户
19434,0,0,0,一般挽留客户
19435,0,0,0,一般挽留客户
19436,0,1,0,一般发展客户
19437,0,1,0,一般发展客户
19438,1,0,1,重要保持客户
19439,1,0,1,重要保持客户
19440,0,1,0,一般发展客户
19441,1,0,1,重要保持客户
19442,0,0,0,一般挽留客户
19443,0,1,0,一般发展客户
19444,0,1,0,一般发展客户
19445,0,1,0,一般发展客户
19446,0,1,0,一般发展客户
19447,0,1,0,一般发展客户
19448,1,0,1,重要保持客户
19449,0,1,0,一般发展客户
19450,0,1,0,一般发展客户
19451,0,1,0,一般发展客户
19452,0,1,0,一般发展客户
19453,0,1,0,一般发展客户
19454,0,1,0,一般发展客户
19455,0,1,0,一般发展客户
19456,0,1,0,一般发展客户
19457,0,1,0,一般发展客户
19458,0,1,0,一般发展客户
19459,0,1,0,一般发展客户
19460,0,0,0,一般挽留客户
19461,0,0,0,一般挽留客户
19462,1,0,1,重要保持客户
19463,1,0,1,重要保持客户
19464,0,1,0,一般发展客户
19465,1,0,1,重要保持客户
19466,0,0,0,一般挽留客户
19467,1,1,1,重要价值客户
19468,0,1,0,一般发展客户
19469,0,0,0,一般挽留客户
19470,0,1,0,一般发展客户
19471,0,1,0,一般发展客户
19472,1,1,1,重要价值客户
19473,0,1,0,一般发展客户
19474,0,1,0,一般发展客户
19475,0,1,0,一般发展客户
19476,0,1,0,一般发展客户
19477,0,1,0,一般发展客户
19478,0,1,0,一般发展客户
19479,1,0,1,重要保持客户
19480,0,1,0,一般发展客户
19481,0,1,0,一般发展客户
19482,0,1,0,一般发展客户
19483,0,1,0,一般发展客户
19484,0,1,0,一般发展客户
19485,1,0,1,重要保持客户
19486,0,1,0,一般发展客户
19487,0,0,0,一般挽留客户
19488,1,0,0,一般保持客户
19489,0,1,0,一般发展客户
19490,0,1,0,一般发展客户
19491,0,1,0,一般发展客户
19492,0,1,0,一般发展客户
19493,0,0,0,一般挽留客户
19494,0,1,0,一般发展客户
19495,1,0,1,重要保持客户
19496,0,1,0,一般发展客户
19497,0,1,0,一般发展客户
19498,0,0,0,一般挽留客户
19499,0,1,0,一般发展客户
19500,1,0,1,重要保持客户
19501,0,1,0,一般发展客户
19502,0,1,0,一般发展客户
19503,0,1,1,重要发展客户
19504,0,1,0,一般发展客户
19505,1,0,1,重要保持客户
19506,0,0,0,一般挽留客户
19507,0,1,0,一般发展客户
19508,0,1,0,一般发展客户
19509,0,1,0,一般发展客户
19510,0,0,0,一般挽留客户
19511,1,0,1,重要保持客户
19512,0,1,0,一般发展客户
19513,0,1,0,一般发展客户
19514,1,0,1,重要保持客户
19515,0,1,0,一般发展客户
19516,0,1,0,一般发展客户
19517,0,1,0,一般发展客户
19518,1,0,1,重要保持客户
19519,0,1,0,一般发展客户
19520,0,1,0,一般发展客户
19521,0,1,0,一般发展客户
19522,0,1,0,一般发展客户
19523,0,0,0,一般挽留客户
19524,0,0,0,一般挽留客户
19525,0,1,0,一般发展客户
19526,0,1,0,一般发展客户
19527,0,1,0,一般发展客户
19528,0,0,0,一般挽留客户
19529,0,1,0,一般发展客户
19530,0,1,0,一般发展客户
19531,0,0,0,一般挽留客户
19532,0,1,0,一般发展客户
19533,0,1,0,一般发展客户
